Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Aggregate,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,3198238305.1719217,0.0110796308063773,,1827.9770239256288,0.0007611892217857,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,6368819972.300732,0.0064778700056442,,2299.7825984209894,0.0004695975741026,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,12713151508.920866,0.0013873529698784,,2895.6864471140507,8.143181957014625e-05,,0,0,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,790284465.9346219,0.0391817651751694,,1147.0832576583095,0.0037851269961521,,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,1596484088.142202,0.0090595761804868,,1450.068963877236,0.0008167379856081,,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,3198238305.1719217,0.0007165021615114,,1827.9770239256288,6.34324351488138e-05,,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,790284465.9346219,0.0223230680836957,,1147.0832576583095,0.00191093790097,,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,1596484088.142202,0.0090589508739619,,1450.068963877236,0.0007827072362077,,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,3198238305.1719217,0.0042499433746025,,1827.9770239256288,0.000317162175744,,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,6368819972.300732,0.0007706002823552,,2299.7825984209894,5.869969676282826e-05,,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,790284465.9346219,0.0128324555444081,,1147.0832576583095,0.0011392129794244,,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,1596484088.142202,0.0046843786477239,,1450.068963877236,0.000408368992804,,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,9.5,-21.5,3.0,201.0,1,3198238305.1719217,0.0003556550836751,,1827.9770239256288,3.17162175744069e-05,,0,1,0
Acantharia,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,790284465.9346219,0.0007716904759071,,1147.0832576583095,7.166248724856706e-05,,0,1,0
Acantharia,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,1596484088.142202,0.0003441164339706,,1450.068963877236,2.9494269332026444e-05,,0,1,0
Acantharia,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,3198238305.1719217,7.371898063274794e-05,,1827.9770239256288,6.872069230154788e-06,,0,1,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,790284465.9346219,0.021620786163602676,0.006767353779711543,1147.0832576583095,0.0019789220827078,0.00057737178504915,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,1596484088.142202,0.011274917364105075,0.0007463576372911476,1450.068963877236,0.000941360136487825,6.21879253032965e-05,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,3198238305.1719217,0.0048658451034193995,0.001072193823857165,1827.9770239256288,0.000385508180261775,8.656220602459242e-05,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,6368819972.300732,0.001935983903235625,0.0006934646628144332,2299.7825984209894,0.000144822942720269,5.744915727545269e-05,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,12713151508.920866,0.0006609903110458249,0.0003247038444398639,2895.6864471140507,4.735195371008434e-05,2.4583951935857355e-05,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,25468270205.310867,0.00021750124529813333,0.00017241359409525504,3650.342449688794,1.2795821100921844e-05,1.0713239210597979e-05,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,2,50950559778.40595,0.0001493245587048128,0.00011646439681160556,4599.565196841983,7.654086692587406e-06,5.655521193993855e-06,0,0,0
Aggregate,0.9978599984733698,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,1,101705212071.36678,0.0002598981256613,,5791.372894228102,1.0777304125686467e-05,,0,0,0
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,1,1596484088.142202,0.000271050294832,,1450.068963877236,1.7023627151004383e-05,,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,1,3198238305.1719217,0.0002407242518196,,1827.9770239256288,1.5865799964471545e-05,,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,1,6368819972.300732,0.0002628491918718,,2299.7825984209894,2.2023062285783616e-05,,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,1,12713151508.920866,9.116675985811808e-05,,2895.6864471140507,6.789276164535623e-06,,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,790284465.9346219,0.0011908673769777001,8.360486032775668e-05,1147.0832576583095,9.322095807036197e-05,1.3355212180240893e-05,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,1596484088.142202,0.0009087909693198749,0.00041158754282534857,1450.068963877236,7.275169008679513e-05,2.5149386331606757e-05,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,3198238305.1719217,0.0006959579645386749,0.00029812666346504523,1827.9770239256288,5.565900953736215e-05,2.42883404700286e-05,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,6368819972.300732,0.000425114367856575,0.00034933895312523784,2299.7825984209894,2.9083305104523636e-05,2.2830681169915713e-05,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,12713151508.920866,8.54352343636679e-05,,2895.6864471140507,4.258937016809052e-06,,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,25468270205.310867,4.994519743349945e-05,,3650.3424496887937,3.934170491086581e-06,,0,1,1
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,790284465.9346219,0.03729373861068673,0.054122000036722476,1147.0832576583095,0.0036184803624875667,0.005254047621847059,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,1596484088.142202,0.006445466822182899,0.007029981521681741,1450.0689638772358,0.0005652793674705333,0.000627659214427145,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,3198238305.1719217,0.0014398033532660333,0.001289052354882869,1827.9770239256288,0.00011764541147809962,0.00010243045478404859,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,6368819972.300732,0.0002911614319204,0.00012810086989743246,2299.7825984209894,2.4664747791070585e-05,1.2383602850080802e-05,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,3.0,201.0,1,12713151508.920866,0.0002508252959387,,2895.6864471140507,1.3578552329071246e-05,,0,1,0
Eumalacostraca,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,6368819972.300732,0.0002238397755153,,2299.7825984209894,1.3815145078699368e-05,,0,1,1
Eumalacostraca,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,12713151508.920866,6.046919913018682e-05,,2895.6864471140507,4.258937016809052e-06,,0,1,1
Eumalacostraca,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,25468270205.310867,7.105523527365484e-05,,3650.3424496887937,3.934170491086581e-06,,0,1,1
Eumalacostraca,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,50950559778.40595,7.815150487903999e-05,,4599.565196841983,3.655029305170112e-06,,0,1,1
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,790284465.9346219,0.0027098997060313003,0.0006498878362225252,1147.0832576583095,0.00025397646868365,5.746795247184807e-05,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,1596484088.142202,0.00090035384769505,0.00010451318976483313,1450.068963877236,7.526131081653941e-05,8.270221700773801e-06,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,3198238305.1719217,0.00015496761242484998,1.162366381249797e-05,1827.9770239256288,1.4336573670584787e-05,8.378299091985583e-07,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,6368819972.300732,0.0001012649815721,,2299.7825984209894,6.359339334788129e-06,,0,1,0
Marine_snow,0.9969569867472682,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,790284465.9346219,0.01802150470711555,0.0050160199962934185,1147.0832576583095,0.001633268279046825,0.0004633362454266412,0,1,0
Marine_snow,0.9969569867472682,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,1596484088.142202,0.008065179644216025,0.0012268383817394608,1450.068963877236,0.000676638485992275,0.00010974680221731603,0,1,0
Marine_snow,0.9969569867472682,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,3198238305.1719217,0.00276786796446045,0.0004331675002243457,1827.9770239256288,0.00022085987797222499,4.1319990858134456e-05,0,1,0
Marine_snow,0.9969569867472682,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,6368819972.300732,0.0009372113067284,0.0003867250457520827,2299.7825984209894,6.642039107608275e-05,2.5806867618714493e-05,0,1,0
Marine_snow,0.9969569867472682,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,12713151508.920866,0.00014980580765903333,5.049881836238153e-05,2895.6864471140507,1.1862592771362978e-05,5.123965499111107e-06,0,1,0
Marine_snow,0.9969569867472682,2012,12,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,25468270205.310867,5.4687441020071774e-05,,3650.3424496887937,3.934170491086581e-06,,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,790284465.9346219,0.0057847642803737,0.0019261881316049575,1147.0832576583095,0.000525312341914575,0.00017961463039137043,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,1596484088.142202,0.002498326184948575,0.0008223380385893914,1450.068963877236,0.000221544739122875,6.141811473510487e-05,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,4,3198238305.1719217,0.0006025586049715999,0.00023633433487297697,1827.9770239256288,4.804779938505342e-05,2.146257729634127e-05,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-21.5,2.0,201.0,3,6368819972.300732,0.00016263527809906667,2.61205006506037e-05,2299.7825984209894,1.2203605637521638e-05,2.7720967078631563e-06,0,1,0
Acantharia,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,790284465.9346219,0.00357822383351285,0.00028492364873983347,1147.0832576583095,0.00033890938557324995,4.262300647700729e-05,0,1,1
Acantharia,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,1596484088.142202,0.0002958671003633,0.00011995948489811168,1450.068963877236,2.50772021127774e-05,1.0027102365557954e-05,0,1,1
Acantharia,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,3198238305.1719217,0.00032248961678845,0.00011757381777550357,1827.9770239256288,2.1706092387472498e-05,6.989707166159508e-06,0,1,1
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,790284465.9346219,0.036328049290498786,0.013337583819316724,1147.0832576583095,0.0033848672820747834,0.0012640023579402423,0,1,0
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,1596484088.142202,0.01750951199091452,0.004882666296552543,1450.0689638772358,0.0014762993561434831,0.00040659769575816763,0,1,0
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,3198238305.1719217,0.007020129700793899,0.005087530896734378,1827.9770239256288,0.0005457165667614667,0.0003905953194912578,0,1,0
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,6368819972.300732,0.00323029413650925,0.0023320078758852594,2299.7825984209894,0.0002383492411563927,0.0001659429152830878,0,1,0
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,4,12713151508.920866,0.00110641629337985,0.0009423896726266153,2895.6864471140507,7.85889698386102e-05,6.532531881954455e-05,0,1,0
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,25468270205.310867,0.00039353781609764997,0.00024376666746274054,3650.3424496887937,2.6377429882282625e-05,1.8560870008719122e-05,0,1,0
Aggregate,0.9981700423629241,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,50950559778.40595,0.0001914224625273,,4599.565196841983,9.786444111876402e-06,,0,1,0
Chaetognatha,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,1596484088.142202,0.0001368954213114,,1450.068963877236,1.0722478063705034e-05,,0,1,1
Chaetognatha,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,3198238305.1719217,0.00030035035916714997,0.0002740455918053591,1827.9770239256288,2.0094693267169415e-05,1.8996498398496677e-05,0,1,1
Chaetognatha,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,6368819972.300732,0.0002388702289319,0.00015117084025234297,2299.7825984209894,2.013668250474709e-05,1.5399473727780226e-05,0,1,1
Chaetognatha,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,12713151508.920866,0.00016768899414212462,0.0001805305363217806,2895.6864471140507,8.598899667079717e-06,8.128961292551403e-06,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,3198238305.1719217,0.0005459461373467,,1827.9770239256288,4.330391280015466e-05,,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,6368819972.300732,0.0004712505838475,,2299.7825984209894,3.390790408547524e-05,,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,12713151508.920866,0.0004833192056058,,2895.6864471140507,3.135941614425024e-05,,0,1,1
Collodaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,25468270205.310867,6.686906694818965e-05,,3650.3424496887937,5.2669262573559895e-06,,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,1596484088.142202,0.0015540764610510332,0.000580016836034032,1450.0689638772358,0.0001265330369399146,5.7795697992146853e-05,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,3198238305.1719217,0.0005409029721072667,0.00012734388092224398,1827.9770239256288,4.2053442756522016e-05,1.2682752103875494e-05,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,6368819972.300732,0.0004525901214291667,0.00014628004333918748,2299.7825984209894,2.864068350700692e-05,6.223175310377133e-06,0,1,1
Copepoda,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,12713151508.920866,0.0002977246146633951,0.00031213485533096154,2895.6864471140507,2.4371270994682323e-05,2.640274349671332e-05,0,1,1
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,790284465.9346219,0.11611534153237098,0.08287973917560885,1147.0832576583095,0.011336255205118766,0.008208791738010613,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,1596484088.142202,0.018245501984305915,0.006959340908782584,1450.0689638772358,0.00160907984900085,0.0006430876605861667,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,3198238305.1719217,0.00408586153688945,0.0017835168804374833,1827.9770239256288,0.0003291135341831333,0.0001347848096593654,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,5,6368819972.300732,0.0006205078276757001,0.00047332464746995033,2299.7825984209894,4.974620189364776e-05,3.267951983013344e-05,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,790284465.9346219,0.009075046312901534,0.004189022704716567,1147.0832576583095,0.0008758349450685333,0.00041293935422558384,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,1596484088.142202,0.0017351130997584,0.0010375648372063357,1450.0689638772358,0.0001611660955030196,9.73584282590403e-05,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,3198238305.1719217,0.00032529453956370004,0.00018748466909044502,1827.9770239256288,2.2900885104408874e-05,1.0723952619040966e-05,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,1,6368819972.300732,0.0002048446832809,,2299.7825984209894,1.5512877402182284e-05,,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,790284465.9346219,0.03935750158871352,0.012008298593007808,1147.0832576583095,0.003596350622279483,0.0011505932968216448,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,1596484088.142202,0.016795769883625685,0.0031564185395685606,1450.0689638772358,0.0014332237524449169,0.0002889430665901488,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,3198238305.1719217,0.005409563703556867,0.0026426081290311762,1827.9770239256288,0.00042592398952516665,0.00019910241821002056,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,5,6368819972.300732,0.00160131140114564,0.0008342601650584562,2299.7825984209894,0.00011863712808221363,6.122342956135827e-05,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,3,12713151508.920866,0.0006714635793197667,0.00027951061797057273,2895.6864471140507,4.1174314259899776e-05,2.1128905514047047e-05,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,25468270205.310867,0.0001700587886951,,3650.3424496887937,1.053385251471198e-05,,0,1,0
Marine_snow,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,50950559778.40595,3.360527039694021e-05,,4599.565196841983,2.4466110279691004e-06,,0,1,0
Mollusca_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,395398209.4983175,5.540327619671905e-05,,910.6371395896388,4.2170631272903845e-06,,0,1,1
Mollusca_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,790284465.9346219,3.702686324957169e-05,,1147.0832576583095,3.859629608235307e-06,,0,1,1
Mollusca_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,1596484088.142202,4.736257254910713e-05,,1450.068963877236,3.5741593545683445e-06,,0,1,1
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,790284465.9346219,0.019073581475325698,0.015611481620308785,1147.0832576583095,0.0018336652852728667,0.0015405177136222476,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,1596484088.142202,0.0035463963419149667,0.0013952202224959617,1450.0689638772358,0.0003099267607927667,0.0001234478260412673,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,6,3198238305.1719217,0.0006523792199046334,0.0002866624583810921,1827.9770239256288,5.6040315976113207e-05,1.860850617218004e-05,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,3.0,201.0,2,6368819972.300732,0.0002122488585891,4.917987789149147e-05,2299.7825984209894,1.3921512171177549e-05,2.25053029237589e-06,0,1,0
Rhizaria_others,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,12713151508.920866,0.0002171694855878,,2895.6864471140507,1.425428006556829e-05,,0,1,0
Siphonophorae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,790284465.9346219,0.0001603681098988,,1147.0832576583095,1.1578888824705918e-05,,0,0,1
Siphonophorae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,1596484088.142202,8.846477690644903e-05,,1450.068963877236,7.148318709136689e-06,,0,0,1
Siphonophorae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,3198238305.1719217,0.000130854253427,,1827.9770239256288,9.993210646189537e-06,,0,0,1
Siphonophorae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,6368819972.300732,3.6543509775698656e-05,,2299.7825984209894,3.0825367350432034e-06,,0,0,1
Siphonophorae,1.0,2012,12,North Atlantic Ocean,10.5,-20.5,2.0,201.0,1,12713151508.920866,0.0001206505677902,,2895.6864471140507,5.701712026227316e-06,,0,0,1
Aggregate,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.0535042299507142,,1147.0832576583095,0.004771444173461,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.0349231326427782,,1450.068963877236,0.0029982904320735,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0097337131438029,,1827.9770239256288,0.0007721279557854,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,6368819972.300732,0.004895923073789,,2299.7825984209894,0.0003402471183587,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,12713151508.920866,0.0009274002822312,,2895.6864471140507,6.293488945583985e-05,,0,0,0
Aggregate,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,25468270205.310867,0.0004144793482618,,3650.3424496887937,2.9067885246923588e-05,,0,0,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.2714227590182622,,1147.0832576583095,0.0266263625751172,,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.0342786508564151,,1450.068963877236,0.0031166440017606,,0,1,0
Cyanophyceae,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0090814646720202,,1827.9770239256288,0.0007721279557854,,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,790284465.9346219,0.021034321198642,,1147.0832576583095,0.0020023024656488,,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,1596484088.142202,0.0041473418236775,,1450.068963877236,0.0003550607090613,,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0004612604789437,,1827.9770239256288,3.6767997894543645e-05,,0,1,0
Fecal_pellet,1.0,2012,12,North Atlantic Ocean,11.5,-21.5,2.0,201.0,1,6368819972.300732,0.0005965915067082,,2299.7825984209894,3.402471183587187e-05,,0,1,0
