PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Carnivorous_gelatinous,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,33.80740392,1,-2.0554033756786505,,15.75448196651138,,0.952936956939466,,-6.756733870994562,,17.062624201655005,,0.9440166094795356,,5.0,1,0,0
Crustaceans,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,33.80740392,2,-1.670040669204873,0.19402405437384226,13.560993717628858,1.5506116895811592,0.7911285230138762,0.09824037094036642,-5.323620664472861,0.5706106574285966,13.951645227409198,1.5868373339467698,0.8107871431995982,0.10109872990503649,8.0,0,0,1
Detritus,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,33.80740392,2,-1.2890522966657572,0.10629854025793317,9.037294682576949,1.6611202121506425,0.7622073784714412,0.0005975791435472293,-4.213396248858066,0.2816502822980137,9.402528852064986,1.6121647270932702,0.798156766912921,0.003489398157673224,8.0,0,0,1
Detritus,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,86.60254038,2,-1.2890522966657572,0.10629854025793317,9.037294682576949,1.6611202121506425,0.7622073784714412,0.0005975791435472293,-4.213396248858066,0.2816502822980137,9.402528852064986,1.6121647270932702,0.798156766912921,0.003489398157673224,8.0,0,0,1
Filter_feeder_gelatinous,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,86.60254038,2,-0.8417527976210332,0.6630534601081602,5.887927541436641,6.027511039823186,0.5758850436580751,0.2830293595840045,-2.962151834399381,1.8482206912671832,6.3896997133881435,5.818999421755119,0.7039176958187556,0.16657026777082987,6.0,0,0,1
Filter_feeder_gelatinous,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,33.80740392,2,-0.8417527976210332,0.6630534601081602,5.887927541436641,6.027511039823186,0.5758850436580751,0.2830293595840045,-2.962151834399381,1.8482206912671832,6.3896997133881435,5.818999421755119,0.7039176958187556,0.16657026777082987,6.0,0,0,1
Mollusca,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,33.80740392,1,-3.7466813077067904,,25.638039013866724,,0.8332109647393509,,-10.856583951119646,,24.80912863668663,,0.7604255203504737,,3.0,1,1,0
Other_zooplankton,1.0,2010,04,North Atlantic Ocean,43.5,-1.5,0.0,33.80740392,1,-1.8441176008202367,,14.256481130079003,,0.6601646288733591,,-5.5007548376226945,,13.597139606158118,,0.6149380711967395,,3.0,0,1,1
Crustaceans,1.0,2010,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-1.4388174545716326,,11.83167156489489,,0.9590373826363904,,-4.612292612421913,,12.085320490912748,,0.9670678407604826,,11.0,0,0,0
Detritus,1.0,2010,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-1.4044394259763169,,10.072510613737702,,0.893621223179895,,-4.59206933272035,,10.582565696411924,,0.9105117291163223,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,04,North Atlantic Ocean,44.5,-2.5,0.0,100.0,1,-0.6774603924539553,,3.270204032640241,,0.437665408269866,,-2.3572241628789588,,3.407287669050239,,0.5231295179902019,,7.0,0,0,1
Carnivorous_gelatinous,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,100.0,2,-1.0402888449787968,0.3548281887630726,6.693634587483832,2.647451453957017,0.8269249621845496,0.1608576571437391,-3.3908403983042184,1.0280076826366362,6.805261334897641,2.673318852817633,0.8529852287863491,0.13883197000292405,5.0,0,0,0
Carnivorous_gelatinous,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,96.59258263,2,-1.0402888449787968,0.3548281887630726,6.693634587483832,2.647451453957017,0.8269249621845496,0.1608576571437391,-3.3908403983042184,1.0280076826366362,6.805261334897641,2.673318852817633,0.8529852287863491,0.13883197000292405,5.0,0,0,0
Crustaceans,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,100.0,3,-1.3708013660307339,0.1505240264603878,10.615426453040753,1.2610163411043944,0.9085640590302563,0.04572942605231704,-4.415784507248936,0.4528121357005498,10.896672207784219,1.3803171124384404,0.9159681370325079,0.03902268970921881,8.0,0,0,0
Crustaceans,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,96.59258263,3,-1.3708013660307339,0.1505240264603878,10.615426453040753,1.2610163411043944,0.9085640590302563,0.04572942605231704,-4.415784507248936,0.4528121357005498,10.896672207784219,1.3803171124384404,0.9159681370325079,0.03902268970921881,8.0,0,0,0
Detritus,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,100.0,3,-1.257839635352165,0.12253671841223512,9.09291348687069,1.1272004112940863,0.9261761600296375,0.05254893936166962,-4.092774105250298,0.3628255121132306,9.387281395306594,1.1570205003947942,0.9285629238397038,0.04476860082617705,8.0,0,0,0
Detritus,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,96.59258263,3,-1.257839635352165,0.12253671841223512,9.09291348687069,1.1272004112940863,0.9261761600296375,0.05254893936166962,-4.092774105250298,0.3628255121132306,9.387281395306594,1.1570205003947942,0.9285629238397038,0.04476860082617705,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,100.0,3,-1.0979409119891619,0.4445657186360121,7.8561467767264626,3.8766336237901546,0.9115891277061531,0.028441357461234055,-3.484842630936361,1.4983194258909718,7.758515264198184,4.407849324286969,0.9228781982339966,0.021828787475865963,3.0,0,1,0
Other_zooplankton,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,100.0,1,-1.0209354125050882,,5.334183671346136,,0.6333930699665327,,-3.1904605472872336,,5.012177841513713,,0.6461946461699157,,7.0,0,0,1
Rhizaria,1.0,2010,04,North Atlantic Ocean,44.5,-1.5,0.0,96.59258263,1,-0.1571156455311107,,-0.6643860311915248,,0.9616250615224962,,-0.33811066632783887,,-1.8585158203165473,,0.999737750307121,,3.0,0,1,0
Actinopterygii,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,0.007779498442943222,,-3.8128742956500776,,7.08726415673544e-05,,-0.3642133810500025,,-3.6396479723563484,,0.02085150167160732,,3.0,0,1,1
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-1.070816537803754,,7.893869246676166,,0.9456047786839813,,-3.4147443050066246,,7.733654299955358,,0.9693837564987219,,6.0,0,0,0
Crustaceans,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-1.1605015764848299,,8.5598086718114,,0.9299313754802788,,-3.7922500920700375,,8.792077204041197,,0.9420848631220997,,11.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-0.964450471533262,,6.3710298912564785,,0.9699854305611819,,-3.1467457993800907,,6.393117277757236,,0.9795022643481321,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-1.130712439643736,,7.695018756618426,,0.9911908228172116,,-3.5827940877991775,,7.559553661092324,,0.9926108896617791,,8.0,0,0,0
Mesophytoplankton,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-1.3176950433786596,,7.504345627428401,,0.9693599790768073,,-4.04405543826126,,7.217020736512482,,0.9706431411474437,,4.0,0,1,0
Mollusca,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-0.446447667749352,,0.8720929852427326,,0.7552776044602558,,-1.8099822721487588,,1.3116546995579585,,0.8354703578438158,,5.0,0,0,1
Other_zooplankton,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-0.9947473411131923,,5.949202223877342,,0.6893613106580387,,-3.2979123590490067,,6.150837908909642,,0.7406890885153066,,5.0,0,0,1
Rhizaria,1.0,2010,05,Indian Ocean,-22.5,42.5,0.0,201.5,1,-1.0655546486967158,,6.291734596363844,,0.8649147619253698,,-3.471469449351746,,6.404037711850636,,0.8929401909190668,,6.0,0,0,0
Actinopterygii,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.044814772392133835,,-3.5773308260488523,,0.017917354663203655,,-0.533083283093475,,-3.2776467127356637,,0.2590824663731712,,3.0,0,1,1
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.8883864918992913,,5.788724906090742,,0.9592186487342308,,-2.8702607762679917,,5.59527094302611,,0.9742014502117399,,7.0,0,0,0
Crustaceans,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-1.2528836905129521,,9.206618811923246,,0.9445281190949593,,-3.998029028604725,,9.252518829106378,,0.9504384580596855,,10.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.7945512770436157,,4.632242894989884,,0.9259704350914701,,-2.718947681177571,,4.836354254074927,,0.9540050836579178,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.640301801080695,,3.0868539540579722,,0.9205152413561298,,-2.1538421838713826,,2.914654047301396,,0.946758530762352,,11.0,0,0,0
Mollusca,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.8651986989091339,,3.4304894396537655,,0.7125242137733397,,-2.84326012490248,,3.4142980273921735,,0.7633205281805397,,5.0,0,0,1
Other_zooplankton,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.8699068207318555,,4.500714828482801,,0.7301820350961157,,-2.92019570357317,,4.6516616209225585,,0.8048449397374129,,6.0,0,0,1
Rhizaria,1.0,2010,05,Indian Ocean,-21.5,41.5,0.0,200.6,1,-0.7544822561707678,,3.0097157956969984,,0.6402204450558893,,-2.4061307757644954,,2.6505845323560093,,0.7107144366919872,,7.0,0,0,1
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-1.1254462646200158,0.14155989114406656,8.162655569018913,1.5516895780431355,0.9679593203659069,0.022899603333827963,-3.5911508832020287,0.4119097107655374,8.071555174454517,1.5455714702242935,0.9697474450092278,0.01650526833004896,5.0,0,0,0
Crustaceans,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-0.982713939031859,0.05012465227170492,7.0514953081074205,0.44607950187877443,0.9663227520353805,0.006265306279975824,-3.2240137578073167,0.1071570556915789,7.129781712845052,0.33508730505579676,0.9715486991415657,0.007293316321495746,9.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-1.0058931767211434,0.0542166683020273,6.5606648789873825,0.5960333168746027,0.9608933738640764,0.045314539883141824,-3.326032048066711,0.19532632066403774,6.748631591311156,0.7015809283986465,0.9674048513365144,0.03687068549877521,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-0.7316366861170169,0.14462337287715832,4.0244266136836115,1.4470879560495689,0.9446989656544249,0.031741493852103134,-2.4793773402958394,0.4288637152048747,4.057505274745264,1.4739412434553694,0.9563931597730826,0.022153188724911708,8.0,0,0,0
Mesophytoplankton,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-0.908194686907801,1.0020953754607858,4.315644858717756,7.849663717853687,0.7044137556191914,0.347746538779115,-2.8799654883844594,3.6042317376383624,4.068181260470574,9.703032161819532,0.5432208981836758,0.5504064139318782,4.0,0,1,1
Mollusca,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-0.5617391514843361,0.18110498318010373,1.460615445481514,1.4015996628817264,0.7583768830115541,0.01795006393997448,-2.062505940981147,0.5469705519902952,1.7404305467868273,1.465242922278279,0.8611963883673608,0.0003703980808636945,6.0,0,0,1
Other_zooplankton,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-1.1670377625301782,0.36102227078954563,7.584263977810546,3.4535114324443255,0.9415354464892451,0.023332064871030362,-3.798254366838708,1.2746719558718622,7.7638557181459085,4.142732895958023,0.9519174946346001,0.029437036979706076,5.0,0,0,0
Rhizaria,1.0,2010,05,Indian Ocean,-21.5,42.5,0.0,200.6,2,-0.6270019749715399,0.3532697051227096,2.483574070109084,2.8247805051280697,0.801522402795285,0.2425269637168893,-2.1318790590250867,1.0534698618902703,2.4020277750546972,2.915909863430151,0.8674265499789666,0.15113404312926898,7.0,0,0,0
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-0.9833320243659243,,6.374620717747165,,0.6866240705657054,,-3.070739148171892,,5.938839539183335,,0.7301691333833753,,6.0,0,0,1
Crustaceans,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-1.3008861632756705,,9.242128825748683,,0.9894449769094211,,-4.126721481854863,,9.273805547648042,,0.9913071637714357,,10.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-1.127570467473872,,6.715052325752993,,0.8839198778730474,,-3.745001454002551,,7.102773752017878,,0.9063274310039179,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-0.6725692039694373,,2.626338040352464,,0.6680550041502676,,-2.490064318083624,,3.197222984769435,,0.7683181088600318,,4.0,0,1,1
Mesophytoplankton,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-0.6539241111368995,,2.5524049647129243,,0.9860082763346039,,-2.213771826145757,,2.5442016211557648,,0.9930345167989306,,3.0,0,1,0
Mollusca,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-1.073954946908885,,5.720205985573729,,0.9560125079439459,,-3.55988546424799,,6.011698707427681,,0.9824573283672392,,6.0,0,0,0
Other_zooplankton,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-0.43438814975919054,,-0.0022215122140369914,,0.406053766776757,,-1.5020235145437664,,-0.30727329049975616,,0.42870918110152245,,7.0,0,0,1
Rhizaria,1.0,2010,05,Indian Ocean,-21.5,54.5,0.0,91.5,1,-0.2342314882690677,,-1.2642825567486713,,0.20225450179900561,,-0.3839146114794605,,-2.9878396069682664,,0.04688718794723612,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-1.1112827746459473,,7.410667525125729,,0.7674201362004534,,-3.3327014275589364,,6.60789576260394,,0.8001648787538211,,4.0,0,1,1
Crustaceans,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-1.1556421521942606,,7.876328309080651,,0.9426934838039805,,-3.748139185145982,,8.027944825270724,,0.9595611735817716,,10.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-0.8550270921268162,,4.557988937218248,,0.9385263805411769,,-2.9186279502927883,,4.823881603551781,,0.9522551455261701,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-0.6022349528475378,,1.7555501436023198,,0.9689092160915107,,-2.3055587169525524,,2.3350980281911795,,0.9743893765385282,,6.0,0,0,0
Mesophytoplankton,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-1.923211465699176,,12.285702688418706,,0.8340741574432993,,-5.759997719052781,,11.900651893261424,,0.8508584602450481,,4.0,0,1,0
Mollusca,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-0.8578767406244794,,3.628772419415505,,0.8571559177157068,,-2.823196676216922,,3.6431747615577263,,0.8751595539168253,,7.0,0,0,0
Rhizaria,1.0,2010,05,Indian Ocean,-21.5,56.5,0.0,47.2,1,-1.88911780335596,,10.975725645709279,,0.941473300429915,,-5.722700453924532,,10.746232819693143,,0.9757420356584164,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-1.5437517798807614,,11.812272868957603,,0.9751876933089262,,-4.94374438866685,,12.173248746593952,,0.9773498962155682,,6.0,0,0,0
Crustaceans,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-0.958309980690211,,6.505822009651436,,0.9255763996978432,,-3.2126641192360847,,6.755283480730556,,0.9442682516030163,,11.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-0.7331681693193844,,4.175827690801054,,0.9604135719332682,,-2.5628538612324623,,4.438007563329907,,0.9612437550824144,,11.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-0.5878585715633922,,2.4494030782831278,,0.6065287793649851,,-2.04344102137261,,2.4158204904135276,,0.6653517172587284,,9.0,0,0,1
Mesophytoplankton,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-1.7239420333662763,,10.66927884192544,,0.940835467575199,,-5.3709363691166825,,10.782389140356226,,0.9385493026996645,,5.0,0,0,0
Mollusca,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-0.1955175162341997,,-2.00121278431069,,0.12857730431034908,,-1.0324652699883008,,-1.613891692161301,,0.32958530798547847,,8.0,0,0,1
Other_zooplankton,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-0.5981015324824909,,2.074483649011519,,0.3857397157123147,,-2.017000207602389,,1.879817597631141,,0.46811989591883607,,4.0,0,1,1
Rhizaria,1.0,2010,05,Indian Ocean,-20.5,40.5,0.0,200.4,1,-0.7571562062270373,,3.4044852136839903,,0.9506731752857511,,-2.4957079121784713,,3.2758835344078507,,0.960635886661914,,6.0,0,0,0
Actinopterygii,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-1.1830961233538293,0.9612341165744196,7.009456870288051,9.04557921017544,0.8159482783678753,0.0004676629311951853,-3.943475718414984,3.253185107880563,7.518957264610331,10.558971992451212,0.8501794638054543,0.039761907380457547,4.0,0,1,0
Actinopterygii,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,2,-1.1830961233538293,0.9612341165744196,7.009456870288051,9.04557921017544,0.8159482783678753,0.0004676629311951853,-3.943475718414984,3.253185107880563,7.518957264610331,10.558971992451212,0.8501794638054543,0.039761907380457547,4.0,0,1,0
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,2,-0.950733540720579,0.14344523605984566,6.194803375239415,1.3493388216754858,0.9352919175810798,0.006066507767847074,-3.079356133686417,0.4152995984916906,6.089424608782672,1.3542603162285411,0.94109659441305,0.010941409175726233,7.0,0,0,0
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-0.950733540720579,0.14344523605984566,6.194803375239415,1.3493388216754858,0.9352919175810798,0.006066507767847074,-3.079356133686417,0.4152995984916906,6.089424608782672,1.3542603162285411,0.94109659441305,0.010941409175726233,7.0,0,0,0
Crustaceans,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-1.2682195357872512,0.24430865406146374,9.315285882268352,2.226518664564295,0.9014871880074451,0.00021451118609533805,-4.085536879341364,0.744371593065918,9.486317157564974,2.3295870636525993,0.9163367396912059,0.006648343702888156,9.0,0,0,0
Crustaceans,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,2,-1.2682195357872512,0.24430865406146374,9.315285882268352,2.226518664564295,0.9014871880074451,0.00021451118609533805,-4.085536879341364,0.744371593065918,9.486317157564974,2.3295870636525993,0.9163367396912059,0.006648343702888156,9.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-0.9091843626122984,0.14633716053471965,5.638680141902364,1.1653651772624107,0.9530904370148078,0.022954045174118254,-3.0330423811866485,0.4459820934508843,5.78524628601614,1.2248397143182739,0.9627318404991154,0.0189336388771608,10.0,0,0,0
Detritus,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,2,-0.9091843626122984,0.14633716053471965,5.638680141902364,1.1653651772624107,0.9530904370148078,0.022954045174118254,-3.0330423811866485,0.4459820934508843,5.78524628601614,1.2248397143182739,0.9627318404991154,0.0189336388771608,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-0.7406065652838358,0.36707423833915187,4.236916248253205,3.4036672395644825,0.9248412510352135,0.06153483751326848,-2.4757003375381994,1.1287508090129768,4.159229292375224,3.5998294151036747,0.9556169624429965,0.029621306715299,6.0,0,0,0
Mesophytoplankton,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,1,-1.8897325575385653,,11.896669934421338,,0.9360884094888829,,-6.263629504574959,,13.147249388447321,,0.9368719581659766,,5.0,0,0,0
Mollusca,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-0.635970932592183,0.139471387347777,1.8203957809702644,1.0781634545361583,0.8668455327059017,0.06613146499669718,-2.167113523472104,0.3479381305440079,1.7471768711523405,0.8977734791009337,0.904767505325407,0.041180016337415054,8.0,0,0,0
Other_zooplankton,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,2,-1.2347271089514609,0.3345303979302035,7.921853495336491,3.232184890248869,0.9075199639854982,0.08723550123917286,-3.9147397523430953,0.9443822727738399,7.857635145267341,3.1538774992027068,0.9120021215480283,0.05443917447336552,6.0,0,0,0
Other_zooplankton,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-1.2347271089514609,0.3345303979302035,7.921853495336491,3.232184890248869,0.9075199639854982,0.08723550123917286,-3.9147397523430953,0.9443822727738399,7.857635145267341,3.1538774992027068,0.9120021215480283,0.05443917447336552,6.0,0,0,0
Rhizaria,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.1,2,-0.8992801876250764,0.3049034927877304,5.1843232205923675,2.714995951488219,0.8822977696479471,0.11966274280988243,-2.8154985946742483,0.9595855891175764,4.761652357080137,2.9376506392143864,0.9173881414297752,0.0843555573584367,3.0,0,1,0
Rhizaria,1.0,2010,05,Indian Ocean,-20.5,41.5,0.0,200.5,2,-0.8992801876250764,0.3049034927877304,5.1843232205923675,2.714995951488219,0.8822977696479471,0.11966274280988243,-2.8154985946742483,0.9595855891175764,4.761652357080137,2.9376506392143864,0.9173881414297752,0.0843555573584367,3.0,0,1,0
Actinopterygii,1.0,2010,05,Indian Ocean,-19.5,40.5,0.0,199.4,2,-0.6374714645667058,0.8896209515276137,1.6566928611691913,7.887687049366463,0.34039556710277824,0.4813114813397105,-2.4534533763624586,2.8544700112840236,2.463970851912034,8.650172569101372,0.37111573986272284,0.4968335208222659,4.0,0,1,1
Actinopterygii,1.0,2010,05,Indian Ocean,-19.5,40.5,0.0,200.1,2,-0.6374714645667058,0.8896209515276137,1.6566928611691913,7.887687049366463,0.34039556710277824,0.4813114813397105,-2.4534533763624586,2.8544700112840236,2.463970851912034,8.650172569101372,0.37111573986272284,0.4968335208222659,4.0,0,1,1
Carnivorous_gelatinous,1.0,2010,05,Indian Ocean,-19.5,40.5,0.0,199.4,2,-0.933745012927089,0.028986907176262972,6.136652167470807,0.0416070079731528,0.9419771408997777,0.010282753371297795,-3.0671892988435014,0.05143765890980943,6.152852361951908,0.07648938117014259,0.9528537382697762,0.019013574202462278,7.0,0,0,0
