PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Detritus,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,25468270205.310867,0.0001946268468896,,3650.3424496887937,1.3798383332152447e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,790284465.9346219,0.164655908195818,,1147.0832576583095,0.0153290696923555,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,1596484088.142202,0.0437576332600411,,1450.068963877236,0.0037829120545297,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0089700483081126,,1827.9770239256288,0.0007155971590225,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,6368819972.300732,0.002189515329077,,2299.7825984209894,0.0001938163768114,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,12713151508.920866,0.0004576195724956,,2895.6864471140507,2.9874885025226416e-05,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,790284465.9346219,0.0077544250945125,,1147.0832576583095,0.0007482527422389,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,1596484088.142202,0.0010361834043109,,1450.068963877236,9.363643699331032e-05,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,3198238305.1719217,0.000486257473036,,1827.9770239256288,3.490717848890516e-05,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,6368819972.300732,0.0006284553520926,,2299.7825984209894,3.23027294685686e-05,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,6.5,-22.5,2.0,201.0,1,25468270205.310867,0.000204606526122,,3650.3424496887937,1.3798383332152447e-05,,0,0,1
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,790284465.9346219,0.0046217099068753,,1147.0832576583095,0.000430305510523,,0,1,1
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,1596484088.142202,0.0026088368554185,,1450.068963877236,0.0001992393858826,,0,1,1
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,3198238305.1719217,0.000404379305088,,1827.9770239256288,3.713770530120302e-05,,0,1,1
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,6368819972.300732,0.0010317173486431,,2299.7825984209894,6.873367022828739e-05,,0,1,1
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,790284465.9346219,0.0603513260414903,,1147.0832576583095,0.0054218494325907,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,1596484088.142202,0.0296844290599108,,1450.068963877236,0.002590112016474,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,3198238305.1719217,0.015300482551835,,1827.9770239256288,0.0011884065696384,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,6368819972.300732,0.0060407029866519,,2299.7825984209894,0.0004124020213697,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,12713151508.920866,0.0008156508294537,,2895.6864471140507,6.356770864920056e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,50950559778.40595,0.0006221563522856,,4599.565196841983,2.727697510650468e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,790284465.9346219,0.1722214750286889,,1147.0832576583095,0.0161794871956676,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,1596484088.142202,0.0456186577732734,,1450.068963877236,0.0039449398404758,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,3198238305.1719217,0.0148555235063795,,1827.9770239256288,0.0011884065696384,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,6368819972.300732,0.0051362796886952,,2299.7825984209894,0.0004124020213697,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-23.5,1.0,201.0,1,25468270205.310867,0.0005172628091763,,3650.3424496887937,2.9360166934453477e-05,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,1596484088.142202,0.0030085468945724,,1450.068963877236,0.000230427930693,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0024760106641357,,1827.9770239256288,0.0001840764396199,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,6368819972.300732,0.0007346298022872,,2299.7825984209894,5.678078920520097e-05,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,25468270205.310867,0.0003067161966037,,3650.3424496887937,2.425439299542338e-05,,0,1,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,790284465.9346219,0.0408893733511906,,1147.0832576583095,0.0037680326963536,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,1596484088.142202,0.0174354561220653,,1450.068963877236,0.0014813224115983,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0059221292089198,,1827.9770239256288,0.0004601910990498,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,6368819972.300732,0.0011317941492517,,2299.7825984209894,8.517118380780145e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,12713151508.920866,0.0004749297922878,,2895.6864471140507,2.6256597771367264e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,25468270205.310867,0.0009128584916954,,3650.3424496887937,4.850878599084676e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,790284465.9346219,0.1193774392486937,,1147.0832576583095,0.011446288002131,,0,1,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,1596484088.142202,0.0362808810470096,,1450.068963877236,0.0031272362022631,,0,1,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,3198238305.1719217,0.012719387658424,,1827.9770239256288,0.0009817410113064,,0,1,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,6368819972.300732,0.0010498943706273,,2299.7825984209894,8.517118380780145e-05,,0,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,790284465.9346219,0.0175188195041365,,1147.0832576583095,0.0016707314785719,,1,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,1596484088.142202,0.0019486323392728,,1450.068963877236,0.0001975096548797,,1,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,7.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0007058059907008,,1827.9770239256288,6.135881320665e-05,,1,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,3198238305.1719217,0.003234292918456,,1827.9770239256288,0.0002440897877585,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,6368819972.300732,0.0008944292533522,,2299.7825984209894,6.453659366950206e-05,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,25468270205.310867,0.0003970231186509,,3650.3424496887937,2.7567350284428225e-05,,0,1,0
Detritus,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,790284465.9346219,0.0818844498307713,,1147.0832576583095,0.0075553574914656,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,1596484088.142202,0.0280864592173468,,1450.068963877236,0.0024132449654703,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0104792182879086,,1827.9770239256288,0.000836879272315,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,6368819972.300732,0.0035499701817204,,2299.7825984209894,0.0002742805230953,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,12713151508.920866,0.000847050559971,,2895.6864471140507,5.968608063514096e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,25468270205.310867,0.0004080498114441,,3650.3424496887937,2.7567350284428225e-05,,0,0,0
Filter_feeder_gelatinous,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,12713151508.920866,0.0005344087085427,,2895.6864471140507,2.984304031757048e-05,,0,0,1
Filter_feeder_gelatinous,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,25468270205.310867,0.0004138977579876,,3650.3424496887937,2.7567350284428225e-05,,0,0,1
Filter_feeder_gelatinous,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,50950559778.40595,0.0001824299447513,,4599.565196841983,1.280568208517648e-05,,0,0,1
Filter_feeder_gelatinous,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,101705212071.36678,0.0001843649968322,,5791.372894228102,1.184321839851019e-05,,0,0,1
Filter_feeder_gelatinous,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,1629969293139.8965,0.0002230141090221,,14601.36979875518,8.683171228294133e-06,,0,0,1
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,790284465.9346219,0.0800016366533037,,1147.0832576583095,0.0077775738882734,,0,1,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,1596484088.142202,0.0135491437341609,,1450.068963877236,0.001215976145392,,0,1,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0023098543764303,,1827.9770239256288,0.0002092198180787,,0,1,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,12713151508.920866,0.0002354730561994,,2895.6864471140507,1.492152015878524e-05,,0,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,790284465.9346219,0.0144452522144221,,1147.0832576583095,0.0014141043433224,,0,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,1596484088.142202,0.0013608384196916,,1450.068963877236,0.0001122439518823,,0,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,3198238305.1719217,0.0009547573909715,,1827.9770239256288,6.973993935959124e-05,,0,1,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,8.5,-22.5,2.0,201.0,1,6368819972.300732,0.0006389640316322,,2299.7825984209894,4.840244525212655e-05,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,790284465.9346219,0.0059040932424125,,1147.0832576583095,0.0004757795178515,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,1596484088.142202,0.0037826178677392,8.89883146397085e-05,1450.068963877236,0.00032582291603695,6.53242022173649e-06,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,3198238305.1719217,0.00091483498291125,0.00019165992403274147,1827.9770239256288,7.82418354750625e-05,1.3865755610404595e-05,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,6368819972.300732,0.0005149601502454,,2299.7825984209894,3.2590880546571826e-05,,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,12713151508.920866,0.0006095927716913,0.0003557408566107888,2895.6864471140507,4.4784179713663456e-05,2.1918299395790104e-05,0,1,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,101705212071.36678,0.0001781590509093,,5791.372894228102,1.1961614153032364e-05,,0,1,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,790284465.9346219,0.16044806836683895,0.047984487778686934,1147.0832576583095,0.0143105641949366,0.004201843953219078,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,1596484088.142202,0.0979634085393977,0.010060308753101712,1450.068963877236,0.0079065928033577,0.0010564392893839666,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,3198238305.1719217,0.054574577486525055,0.01760494882093345,1827.9770239256288,0.0042051447344441,0.0013496895251815142,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,6368819972.300732,0.03807395120588125,0.01050853585854328,2299.7825984209894,0.0027292281291183,0.000680199394937086,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,12713151508.920866,0.0167194736932035,0.008094252697355673,2895.6864471140507,0.0011045338033793999,0.0005266443114631306,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,25468270205.310867,0.009946541687422,0.001262285301521276,3650.3424496887937,0.0006255216641789501,0.00011946325835441881,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,50950559778.40595,0.00290731374773905,0.0017027350967475856,4599.565196841983,0.00016703644865119445,0.00012959505425182727,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,101705212071.36678,0.00201079863233505,0.0005774455435932652,5791.372894228102,9.467406683045921e-05,3.52734203142377e-05,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,203373568902.34256,0.0005093604623838,0.0004670958471423065,7296.231904209181,2.7049400560052735e-05,2.259654740671359e-05,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,405676930955.3644,0.0013534186639437,,9184.60668727845,5.993854369340935e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,1.0,201.0,1,811277605399.709,0.0003213097457581,,11571.516754514068,1.8403107477677182e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,790284465.9346219,0.0017303897928585,,1147.0832576583095,0.0001428241037003,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,1596484088.142202,0.00069686908331,,1450.068963877236,5.668302307069663e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,3198238305.1719217,0.0003722054016252,,1827.9770239256288,3.5218562117382013e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,6368819972.300732,0.0002207995998133,,2299.7825984209894,1.6295440273285913e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,12713151508.920866,0.0001798146266218,,2895.6864471140507,1.5070689462125912e-05,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,790284465.9346219,0.0084782442938639,0.004102537799233015,1147.0832576583095,0.00073835341868565,0.00042740672558861845,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,1596484088.142202,0.004037083042998,0.0003373614450909442,1450.068963877236,0.00031691219573349997,3.2789874609451805e-05,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,3198238305.1719217,0.0017214042392600499,0.0002122625542707855,1827.9770239256288,0.00014717906577620002,3.3819642240272936e-05,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,1,6368819972.300732,0.0010168513626616,,2299.7825984209894,8.147720136642957e-05,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,12713151508.920866,0.0004274867850375,0.00021904456136623832,2895.6864471140507,2.217814552047459e-05,1.005146075168752e-05,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,10.5,-21.5,2.0,201.0,2,25468270205.310867,0.0005233103939609001,0.00014641427351208888,3650.3424496887937,2.7447679097722822e-05,5.589819013776141e-07,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,790284465.9346219,0.0080728302924643,,1147.0832576583095,0.0006715364772095,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,1596484088.142202,0.0055967210933275,,1450.068963877236,0.0004932052928451,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,3198238305.1719217,0.0044623344211045,,1827.9770239256288,0.0003397493930077,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,6368819972.300732,0.0012356850755718,,2299.7825984209894,9.247072146701432e-05,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,12713151508.920866,0.0001978359762377,,2895.6864471140507,1.7104140841812297e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,790284465.9346219,0.2107109432194679,,1147.0832576583095,0.0189882728038569,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,1596484088.142202,0.1218424854740923,,1450.068963877236,0.0102286488994416,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,3198238305.1719217,0.0750438043353007,,1827.9770239256288,0.0057157839058949,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,6368819972.300732,0.0349304317795499,,2299.7825984209894,0.0024967094796093,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,12713151508.920866,0.0139247108575439,,2895.6864471140507,0.0009407277462996,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,25468270205.310867,0.0054008575770814,,3650.3424496887937,0.0003159971885457,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,50950559778.40595,0.0021292814695164,,4599.565196841983,0.0001467881205329,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,790284465.9346219,0.0200724188420145,,1147.0832576583095,0.0017367322686454,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,1596484088.142202,0.0113529759575306,,1450.068963877236,0.0009864105856903,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,3198238305.1719217,0.0043748383085928,,1827.9770239256288,0.0003597346514199,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,6368819972.300732,0.0030318369855873,,2299.7825984209894,0.0002219297315208,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,12.5,-21.5,1.0,201.0,1,12713151508.920866,0.000403271669597,,2895.6864471140507,3.4208281683624595e-05,,0,0,0
Carnivorous_gelatinous,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,1596484088.142202,0.0006298539880966,,1450.068963877236,5.0252661031588414e-05,,0,1,1
Carnivorous_gelatinous,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,3198238305.1719217,0.0001717037142397,,1827.9770239256288,1.5611609686884224e-05,,0,1,1
Carnivorous_gelatinous,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,6368819972.300732,0.0003252262906465,,2299.7825984209894,2.167022484119955e-05,,0,1,1
Carnivorous_gelatinous,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,12713151508.920866,0.0001777651392798,,2895.6864471140507,1.3361006665222612e-05,,0,1,1
Crustaceans,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,1596484088.142202,0.0023404581891035,,1450.068963877236,0.000192635200621,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,3198238305.1719217,0.0012130918939561,,1827.9770239256288,9.366965812130536e-05,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,6368819972.300732,0.0005380920533513,,2299.7825984209894,3.611704140199925e-05,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,12713151508.920866,0.0001940830011472,,2895.6864471140507,1.3361006665222612e-05,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,25468270205.310867,0.000142246811496,,3650.3424496887937,6.171079537695667e-06,,0,0,0
Crustaceans,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,50950559778.40595,0.0001143646770425,,4599.565196841983,5.733222951551261e-06,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,790284465.9346219,0.0975336677543637,,1147.0832576583095,0.0088454185123118,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,1596484088.142202,0.0496523429038092,,1450.068963877236,0.0041709708656218,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,3198238305.1719217,0.0302679851486994,,1827.9770239256288,0.0023417414530326,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,6368819972.300732,0.0144592177316922,,2299.7825984209894,0.0010690644254991,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,12713151508.920866,0.0045550724159427,,2895.6864471140507,0.0003206641599653,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,25468270205.310867,0.0011576175029096,,3650.3424496887937,8.022403399004367e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,50950559778.40595,0.0002861639339698,,4599.565196841983,1.7199668854653784e-05,,0,0,0
Detritus,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,101705212071.36678,0.0001305316678616,,5791.372894228102,5.302319008932125e-06,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,790284465.9346219,0.1839230560019014,,1147.0832576583095,0.0179079025095884,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,1596484088.142202,0.0210585900282262,,1450.068963877236,0.0019179765627056,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,3198238305.1719217,0.0042559434259909,,1827.9770239256288,0.000335649608268,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,6368819972.300732,0.0007762824432666,,2299.7825984209894,5.77872662431988e-05,,0,0,0
Mesophytoplankton,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,12713151508.920866,7.775587313132241e-05,,2895.6864471140507,6.680503332611306e-06,,0,0,0
Rhizaria,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,790284465.9346219,0.0064458658049179,,1147.0832576583095,0.0005336193172049,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,1596484088.142202,0.0049501118711225,,1450.068963877236,0.0004187721752632,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,3198238305.1719217,0.0025617484580308,,1827.9770239256288,0.0001873393162426,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,6368819972.300732,0.0032641440005648,,2299.7825984209894,0.0002167022484119,,0,0,1
Rhizaria,1.0,2012,10,North Atlantic Ocean,17.5,-24.5,2.0,201.0,1,12713151508.920866,0.0013981019132968,,2895.6864471140507,9.35270466565583e-05,,0,0,1
